frame_id,filename,steering,throttle,timestamp
1,frame_000001.jpg,0.0,0.0,1769262254.4352357
2,frame_000002.jpg,0.0,0.0,1769262356.3396804
3,frame_000003.jpg,0.0,0.0,1769262356.8406973
4,frame_000004.jpg,0.0,0.0,1769262357.3526194
5,frame_000005.jpg,0.0,0.0,1769262357.8552973
6,frame_000006.jpg,0.0,0.0,1769262358.3578863
7,frame_000007.jpg,0.0,0.0,1769262358.8683903
8,frame_000008.jpg,0.0,0.0,1769262359.3748493
9,frame_000009.jpg,0.0,0.0,1769262359.8810446
10,frame_000010.jpg,0.0,0.0,1769262360.3914397
11,frame_000011.jpg,0.0,0.0,1769262360.905349
12,frame_000012.jpg,0.0,0.0,1769262361.4067078
13,frame_000013.jpg,0.0,0.0,1769262361.907534
14,frame_000014.jpg,0.0,0.0,1769262362.4090583
15,frame_000015.jpg,0.0,0.0,1769262362.9148388
16,frame_000016.jpg,0.0,0.0,1769262363.4268272
17,frame_000017.jpg,0.0,0.0,1769262363.935856
18,frame_000018.jpg,0.0,0.0,1769262364.4683816
19,frame_000019.jpg,0.0,0.0,1769262364.9773195
20,frame_000020.jpg,0.0,0.0,1769262365.4830472
21,frame_000021.jpg,0.0,0.0,1769262365.98437
22,frame_000022.jpg,0.0,0.0,1769262366.4906275
23,frame_000023.jpg,0.0,0.0,1769262366.9992313
24,frame_000024.jpg,0.0,0.0,1769262367.5067093
25,frame_000025.jpg,0.0,0.0,1769262368.0984526
26,frame_000026.jpg,0.0,0.0,1769262368.6094928
27,frame_000027.jpg,0.0,0.0,1769262369.112236
28,frame_000028.jpg,0.0,0.0,1769262369.6214397
29,frame_000029.jpg,0.0,0.0,1769262370.125904
30,frame_000030.jpg,0.0,0.0,1769262370.627588
31,frame_000031.jpg,0.0,0.0,1769262371.1310954
32,frame_000032.jpg,0.0,0.0,1769262372.029313
33,frame_000033.jpg,0.0,0.0,1769262372.5300272
34,frame_000034.jpg,0.0,0.0,1769262373.0411744
35,frame_000035.jpg,0.0,0.0,1769262373.5527687
36,frame_000036.jpg,0.0,0.0,1769262374.0649664
37,frame_000037.jpg,0.0,0.0,1769262374.56599
38,frame_000038.jpg,0.0,0.0,1769262375.0686011
39,frame_000039.jpg,0.0,0.0,1769262375.5738013
40,frame_000040.jpg,0.0,0.0,1769262376.076756
41,frame_000041.jpg,0.0,0.0,1769262376.5791144
42,frame_000042.jpg,0.0,0.0,1769262377.0837255
43,frame_000043.jpg,0.0,0.0,1769262377.5845232
44,frame_000044.jpg,0.0,0.0,1769262378.0885544
45,frame_000045.jpg,0.0,0.0,1769262378.5978405
46,frame_000046.jpg,0.0,0.0,1769262379.107245
47,frame_000047.jpg,0.0,0.0,1769262379.6107664
48,frame_000048.jpg,0.0,0.0,1769262380.1182766
49,frame_000049.jpg,0.0,0.0,1769262380.6288395
50,frame_000050.jpg,0.0,0.0,1769262381.1339226
51,frame_000051.jpg,0.0,0.0,1769262381.641582
52,frame_000052.jpg,0.0,0.0,1769262382.1447968
53,frame_000053.jpg,0.0,0.0,1769262382.6541002
54,frame_000054.jpg,0.0,0.0,1769262383.1592875
55,frame_000055.jpg,0.0,0.0,1769262383.6635506
56,frame_000056.jpg,0.0,0.0,1769262384.1697843
57,frame_000057.jpg,0.0,0.0,1769262384.7317295
58,frame_000058.jpg,0.0,0.0,1769262385.2405553
59,frame_000059.jpg,0.0,0.0,1769262385.7412856
60,frame_000060.jpg,0.0,0.0,1769262386.2489634
61,frame_000061.jpg,0.0,0.0,1769262386.7592728
62,frame_000062.jpg,0.0,0.0,1769262387.2607298
63,frame_000063.jpg,0.0,0.0,1769262387.7702434
64,frame_000064.jpg,0.0,0.0,1769262388.3311062
65,frame_000065.jpg,0.0,0.0,1769262388.8371613
66,frame_000066.jpg,0.0,0.0,1769262389.3509321
67,frame_000067.jpg,0.0,0.0,1769262389.8608608
