frame_id,filename,steering,throttle,timestamp
2,frame_000002.jpg,-0.08475336322869954,0.2,1768760328.893963
3,frame_000003.jpg,-0.08475336322869954,0.2,1768760329.556737
4,frame_000004.jpg,-0.08475336322869954,0.2,1768760332.272815
5,frame_000005.jpg,-0.08475336322869954,0.2,1768760332.516609
6,frame_000006.jpg,-0.08475336322869954,0.2,1768760332.763951
7,frame_000007.jpg,-0.08475336322869954,0.2,1768760332.9417589
8,frame_000008.jpg,-0.15739910313901345,0.2,1768760333.7210891
9,frame_000009.jpg,-0.18161434977578475,0.2,1768760334.89381
10,frame_000010.jpg,-0.14125560538116594,0.2,1768760335.909334
11,frame_000011.jpg,-0.11704035874439461,0.2,1768760336.6592178
12,frame_000012.jpg,0.11704035874439461,0.2,1768760337.797803
13,frame_000013.jpg,0.3026905829596413,0.2,1768760338.8185248
14,frame_000014.jpg,0.3591928251121076,0.2,1768760341.257417
15,frame_000015.jpg,0.4479820627802691,0.2,1768760342.5269032
16,frame_000016.jpg,0.4237668161434978,0.2,1768760343.9461062
17,frame_000017.jpg,0.0,0.2,1768760346.241554
18,frame_000018.jpg,0.0,0.2,1768760348.2530718
19,frame_000019.jpg,-0.20582959641255605,0.2,1768760349.682605
20,frame_000020.jpg,-0.20582959641255605,0.2,1768760350.627925
21,frame_000021.jpg,-0.20582959641255605,0.2,1768760351.2003012
22,frame_000022.jpg,-0.20582959641255605,0.2,1768760351.628854
23,frame_000023.jpg,-0.20582959641255605,0.2,1768760352.0530932
24,frame_000024.jpg,-0.20582959641255605,0.2,1768760352.587017
25,frame_000025.jpg,-0.15739910313901345,0.2,1768760353.580826
26,frame_000026.jpg,-0.1251121076233184,0.2,1768760354.47377
27,frame_000027.jpg,-0.1251121076233184,0.2,1768760355.316048
28,frame_000028.jpg,0.0,0.2,1768760356.346766
29,frame_000029.jpg,0.2219730941704036,0.2,1768760357.446753
30,frame_000030.jpg,0.415695067264574,0.2,1768760358.623147
31,frame_000031.jpg,0.5690582959641256,0.2,1768760360.272341
32,frame_000032.jpg,0.6739910313901346,0.2,1768760361.521813
33,frame_000033.jpg,0.6094170403587443,0.2,1768760363.512347
34,frame_000034.jpg,0.4883408071748879,0.2,1768760365.0388548
35,frame_000035.jpg,0.3349775784753363,0.2,1768760366.8238451
36,frame_000036.jpg,0.16547085201793724,0.2,1768760367.9658859
37,frame_000037.jpg,0.08475336322869954,0.2,1768760369.391423
38,frame_000038.jpg,-0.07668161434977579,0.2,1768760370.667309
39,frame_000039.jpg,-0.07668161434977579,0.2,1768760371.3423748
40,frame_000040.jpg,-0.07668161434977579,0.2,1768760371.7725272
41,frame_000041.jpg,-0.1251121076233184,0.2,1768760373.687501
42,frame_000042.jpg,-0.1251121076233184,0.2,1768760374.215946
43,frame_000043.jpg,-0.1251121076233184,0.2,1768760374.6084878
44,frame_000044.jpg,-0.1251121076233184,0.2,1768760374.997257
45,frame_000045.jpg,-0.1251121076233184,0.2,1768760375.27649
46,frame_000046.jpg,-0.1251121076233184,0.2,1768760375.6000042
47,frame_000047.jpg,-0.1251121076233184,0.2,1768760375.852155
48,frame_000048.jpg,-0.1251121076233184,0.2,1768760376.4271731
49,frame_000049.jpg,-0.1251121076233184,0.2,1768760376.786298
50,frame_000050.jpg,-0.1251121076233184,0.2,1768760377.073695
51,frame_000051.jpg,-0.1251121076233184,0.2,1768760377.3973382
52,frame_000052.jpg,-0.1251121076233184,0.2,1768760377.722547
53,frame_000053.jpg,-0.1251121076233184,0.2,1768760377.9735382
63,frame_000063.jpg,-0.1251121076233184,0.2,1768760378.2611158
64,frame_000064.jpg,-0.08475336322869954,0.2,1768760379.32962
65,frame_000065.jpg,-0.11704035874439461,0.2,1768760380.5663428
66,frame_000066.jpg,-0.1251121076233184,0.2,1768760381.244875
67,frame_000067.jpg,-0.09282511210762333,0.2,1768760381.8556979
68,frame_000068.jpg,-0.07668161434977579,0.2,1768760382.355985
69,frame_000069.jpg,0.1977578475336323,0.2,1768760383.877584
70,frame_000070.jpg,0.4318385650224215,0.2,1768760385.218
71,frame_000071.jpg,0.5852017937219731,0.2,1768760386.393069
72,frame_000072.jpg,0.5690582959641256,0.2,1768760388.032934
73,frame_000073.jpg,0.5690582959641256,0.2,1768760388.775247
74,frame_000074.jpg,0.5044843049327354,0.2,1768760390.086089
75,frame_000075.jpg,0.3591928251121076,0.2,1768760391.573204
76,frame_000076.jpg,0.2139013452914798,0.2,1768760392.9262059
77,frame_000077.jpg,0.11704035874439461,0.2,1768760394.274389
78,frame_000078.jpg,0.0,0.2,1768760395.3295412
79,frame_000079.jpg,-0.10089686098654709,0.2,1768760396.464923
80,frame_000080.jpg,-0.2219730941704036,0.2,1768760397.600074
81,frame_000081.jpg,-0.09282511210762333,0.2,1768760398.872755
82,frame_000082.jpg,-0.10089686098654709,0.2,1768760400.1764321
83,frame_000083.jpg,-0.07668161434977579,0.2,1768760400.9255161
84,frame_000084.jpg,-0.07668161434977579,0.2,1768760401.496209
85,frame_000085.jpg,-0.07668161434977579,0.2,1768760401.9226592
86,frame_000086.jpg,0.0,0.2,1768760403.20359
87,frame_000087.jpg,0.0,0.2,1768760403.9057438
88,frame_000088.jpg,0.0,0.2,1768760404.407713
89,frame_000089.jpg,0.0,0.2,1768760404.764111
90,frame_000090.jpg,0.0,0.2,1768760405.182981
91,frame_000091.jpg,0.0,0.2,1768760405.6111732
92,frame_000092.jpg,0.10089686098654709,0.2,1768760406.500183
93,frame_000093.jpg,0.4076233183856502,0.2,1768760407.5372648
94,frame_000094.jpg,0.625560538116592,0.2,1768760408.562096
95,frame_000095.jpg,0.625560538116592,0.2,1768760409.407263
96,frame_000096.jpg,0.625560538116592,0.2,1768760410.224042
97,frame_000097.jpg,0.625560538116592,0.2,1768760412.057387
98,frame_000098.jpg,0.625560538116592,0.2,1768760413.050588
99,frame_000099.jpg,0.5367713004484305,0.2,1768760417.559946
100,frame_000100.jpg,0.415695067264574,0.2,1768760418.794441
