frame_id;filename;steering;throttle;timestamp
1;frame_000001.jpg;0.0;0.2;1765981657.4570603
2;frame_000002.jpg;0.0;0.2;1765981657.9690235
3;frame_000003.jpg;0.0;0.2;1765981658.4726424
4;frame_000004.jpg;0.0;0.2;1765981658.9792652
5;frame_000005.jpg;0.0;0.2;1765981659.4924183
6;frame_000006.jpg;0.0;0.2;1765981660.077197
7;frame_000007.jpg;0.0;0.2;1765981660.5846562
8;frame_000008.jpg;0.0;0.2;1765981661.2173998
9;frame_000009.jpg;0.0;0.2;1765981661.7265747
10;frame_000010.jpg;0.0;0.18;1765981662.2379618
11;frame_000011.jpg;0.1;0.18;1765981662.7405972
12;frame_000012.jpg;0.3;0.18;1765981663.248605
13;frame_000013.jpg;0.3;0.18;1765981663.759449
14;frame_000014.jpg;0.3;0.18;1765981664.2701879
15;frame_000015.jpg;0.3;0.18;1765981664.78175
16;frame_000016.jpg;0.2;0.18;1765981665.282659
17;frame_000017.jpg;0.1;0.18;1765981665.7876132
18;frame_000018.jpg;0.1;0.18;1765981666.289796
19;frame_000019.jpg;0.1;0.18;1765981666.8586237
20;frame_000020.jpg;0.1;0.18;1765981667.3644686
21;frame_000021.jpg;0.1;0.18;1765981668.0725422
22;frame_000022.jpg;0.0;0.18;1765981668.5799637
23;frame_000023.jpg;0.0;0.18;1765981669.1956255
24;frame_000024.jpg;-0.4;0.18;1765981669.703935
25;frame_000025.jpg;-0.4;0.18;1765981670.2199337
26;frame_000026.jpg;-0.4;0.18;1765981670.726044
27;frame_000027.jpg;-0.4;0.18;1765981671.2279835
28;frame_000028.jpg;-0.4;0.18;1765981671.7284522
29;frame_000029.jpg;-0.4;0.18;1765981672.2392738
30;frame_000030.jpg;-0.3;0.18;1765981672.7443764
31;frame_000031.jpg;-0.2;0.18;1765981673.2451403
32;frame_000032.jpg;0.1;0.18;1765981673.757697
33;frame_000033.jpg;0.1;0.18;1765981674.2618637
34;frame_000034.jpg;0.0;0.18;1765981674.7658207
35;frame_000035.jpg;0.0;0.18;1765981675.2744222
36;frame_000036.jpg;0.0;0.18;1765981675.7861817
37;frame_000037.jpg;0.1;0.18;1765981676.290258
38;frame_000038.jpg;0.2;0.18;1765981676.792195
39;frame_000039.jpg;0.5;0.18;1765981677.2939682
40;frame_000040.jpg;0.5;0.18;1765981677.8080754
41;frame_000041.jpg;0.2;0.18;1765981678.3097453
42;frame_000042.jpg;0.0;0.18;1765981678.8227472
43;frame_000043.jpg;0.0;0.2;1765981679.324168
44;frame_000044.jpg;0.0;0.2;1765981679.8251088
45;frame_000045.jpg;0.0;0.2;1765981680.3354487
46;frame_000046.jpg;0.0;0.2;1765981680.838256
47;frame_000047.jpg;0.0;0.2;1765981681.3486629
48;frame_000048.jpg;0.0;0.2;1765981681.8606315
49;frame_000049.jpg;0.0;0.2;1765981682.3767567
50;frame_000050.jpg;0.0;0.2;1765981682.882804
51;frame_000051.jpg;0.0;0.2;1765981683.387954
52;frame_000052.jpg;0.0;0.18;1765981683.8906186
53;frame_000053.jpg;0.0;0.18;1765981684.4027975
54;frame_000054.jpg;0.3;0.18;1765981684.9092624
55;frame_000055.jpg;0.5;0.18;1765981685.4116912
56;frame_000056.jpg;0.5;0.18;1765981685.9127822
57;frame_000057.jpg;0.5;0.18;1765981686.4238198
58;frame_000058.jpg;0.3;0.18;1765981686.9239957
59;frame_000059.jpg;0.0;0.18;1765981687.4298487
60;frame_000060.jpg;0.0;0.2;1765981687.9420955
61;frame_000061.jpg;0.0;0.2;1765981688.444258
62;frame_000062.jpg;0.0;0.2;1765981688.9527662
63;frame_000063.jpg;0.0;0.2;1765981689.4615316
64;frame_000064.jpg;0.0;0.2;1765981689.9750361
65;frame_000065.jpg;0.0;0.2;1765981690.4761934
66;frame_000066.jpg;0.0;0.2;1765981690.9805582
67;frame_000067.jpg;0.0;0.2;1765981691.4955628
68;frame_000068.jpg;0.0;0.2;1765981692.006016
69;frame_000069.jpg;0.0;0.2;1765981692.5132792
70;frame_000070.jpg;0.0;0.2;1765981693.0243669
71;frame_000071.jpg;0.0;0.2;1765981693.5275037
72;frame_000072.jpg;0.0;0.2;1765981694.0369682
73;frame_000073.jpg;0.0;0.2;1765981694.5460525
74;frame_000074.jpg;0.0;0.2;1765981695.0597436
75;frame_000075.jpg;0.0;0.2;1765981695.563628
76;frame_000076.jpg;0.0;0.2;1765981696.0682783
77;frame_000077.jpg;0.0;0.18;1765981696.580371
