frame_id,filename,steering,throttle,timestamp
1,frame_000001.jpg,0.31076233183856505,0.2,1768560822.521473
2,frame_000002.jpg,0.31076233183856505,0.2,1768560823.230721
3,frame_000003.jpg,0.31076233183856505,0.2,1768560823.693908
4,frame_000004.jpg,0.31076233183856505,0.2,1768560824.1177018
5,frame_000005.jpg,0.31076233183856505,0.2,1768560824.580381
6,frame_000006.jpg,0.31076233183856505,0.2,1768560825.8574011
7,frame_000007.jpg,0.31076233183856505,0.2,1768560826.32211
8,frame_000008.jpg,0.31076233183856505,0.2,1768560826.716983
9,frame_000009.jpg,0.31076233183856505,0.2,1768560827.1484601
10,frame_000010.jpg,0.31076233183856505,0.2,1768560827.541034
11,frame_000011.jpg,0.31076233183856505,0.2,1768560827.936063
12,frame_000012.jpg,0.31076233183856505,0.2,1768560828.32504
13,frame_000013.jpg,0.31076233183856505,0.2,1768560828.719108
14,frame_000014.jpg,0.31076233183856505,0.2,1768560829.1858401
15,frame_000015.jpg,0.31076233183856505,0.2,1768560829.580263
16,frame_000016.jpg,0.31076233183856505,0.2,1768560829.93286
17,frame_000017.jpg,0.31076233183856505,0.2,1768560830.327826
18,frame_000018.jpg,0.31076233183856505,0.2,1768560830.713496
19,frame_000019.jpg,0.31076233183856505,0.2,1768560831.103963
20,frame_000020.jpg,0.31076233183856505,0.2,1768560831.4622562
21,frame_000021.jpg,0.31076233183856505,0.2,1768560831.85916
22,frame_000022.jpg,0.31076233183856505,0.2,1768560832.217789
23,frame_000023.jpg,0.31076233183856505,0.2,1768560832.609256
24,frame_000024.jpg,0.31076233183856505,0.2,1768560833.002437
25,frame_000025.jpg,0.31076233183856505,0.2,1768560833.4266188
26,frame_000026.jpg,0.31076233183856505,0.2,1768560833.797292
27,frame_000027.jpg,0.31076233183856505,0.2,1768560834.2905989
28,frame_000028.jpg,0.3511210762331839,0.2,1768560835.452713
29,frame_000029.jpg,0.3914798206278027,0.2,1768560838.1013398
30,frame_000030.jpg,0.4479820627802691,0.2,1768560839.2357152
31,frame_000031.jpg,0.520627802690583,0.2,1768560840.5452669
32,frame_000032.jpg,0.5448430493273543,0.2,1768560841.717823
33,frame_000033.jpg,0.4883408071748879,0.2,1768560843.1466072
34,frame_000034.jpg,0.4076233183856502,0.2,1768560844.361887
35,frame_000035.jpg,0.31076233183856505,0.2,1768560847.877687
36,frame_000036.jpg,0.0,0.2,1768560852.028784
37,frame_000037.jpg,-0.2865470852017937,0.2,1768560853.905453
38,frame_000038.jpg,-0.520627802690583,0.2,1768560857.5936031
39,frame_000039.jpg,-0.6,0.2,1768560859.036101
40,frame_000040.jpg,-0.6,0.2,1768560860.0356648
41,frame_000041.jpg,-0.6,0.2,1768560862.0844228
42,frame_000042.jpg,-0.6,0.2,1768560862.717997
43,frame_000043.jpg,-0.6,0.2,1768560863.1073549
113,frame_000113.jpg,0.18161434977578475,0.2,1768560865.5605812
114,frame_000114.jpg,0.18161434977578475,0.2,1768560866.116735
115,frame_000115.jpg,0.18161434977578475,0.2,1768560866.614503
116,frame_000116.jpg,0.18161434977578475,0.2,1768560867.2576032
117,frame_000117.jpg,0.18161434977578475,0.2,1768560868.540624
118,frame_000118.jpg,0.1977578475336323,0.2,1768560869.6398342
119,frame_000119.jpg,0.23004484304932737,0.2,1768560870.704982
120,frame_000120.jpg,0.2381165919282511,0.2,1768560872.094888
121,frame_000121.jpg,0.27847533632286997,0.2,1768560873.269235
122,frame_000122.jpg,0.2381165919282511,0.2,1768560874.5546901
123,frame_000123.jpg,0.1493273542600897,0.2,1768560879.031384
124,frame_000124.jpg,-0.08475336322869954,0.2,1768560883.7650309
125,frame_000125.jpg,-0.3591928251121076,0.2,1768560886.1444852
126,frame_000126.jpg,-0.5044843049327354,0.2,1768560887.568938
127,frame_000127.jpg,-0.5529147982062781,0.2,1768560889.213671
128,frame_000128.jpg,-0.5367713004484305,0.2,1768560890.778114
243,frame_000243.jpg,0.26233183856502246,0.2,1768560892.581376
244,frame_000244.jpg,0.2946188340807175,0.2,1768560893.62113
245,frame_000245.jpg,0.32690582959641257,0.2,1768560894.507786
246,frame_000246.jpg,0.4318385650224215,0.2,1768560895.5097752
247,frame_000247.jpg,0.4964125560538117,0.2,1768560896.394183
248,frame_000248.jpg,0.4802690582959641,0.2,1768560897.642014
249,frame_000249.jpg,0.4237668161434978,0.2,1768560898.707011
250,frame_000250.jpg,0.3834080717488789,0.2,1768560899.526902
251,frame_000251.jpg,0.3188340807174888,0.2,1768560900.527336
252,frame_000252.jpg,0.24618834080717492,0.2,1768560902.5828211
253,frame_000253.jpg,0.18161434977578475,0.2,1768560903.853817
254,frame_000254.jpg,0.13318385650224215,0.2,1768560905.38054
255,frame_000255.jpg,0.0,0.2,1768560907.403834
256,frame_000256.jpg,-0.07668161434977579,0.2,1768560908.723572
257,frame_000257.jpg,-0.20582959641255605,0.2,1768560911.8146439
258,frame_000258.jpg,-0.3188340807174888,0.2,1768560914.3353379
259,frame_000259.jpg,-0.45605381165919284,0.2,1768560915.6806211
260,frame_000260.jpg,-0.6,0.2,1768560916.9779048
261,frame_000261.jpg,-0.6,0.2,1768560919.257718
