frame_id,filename,steering,throttle,timestamp
1,frame_000001.jpg,0.0,0.0,1765370491.0879905
2,frame_000002.jpg,0.0,0.0,1765370491.6006153
3,frame_000003.jpg,0.0,0.0,1765370492.881727
4,frame_000004.jpg,0.0,0.08503937007874017,1765370493.3898969
5,frame_000005.jpg,0.0,0.18425196850393702,1765370494.6590157
6,frame_000006.jpg,0.0,0.0,1765370495.1705053
7,frame_000007.jpg,0.0,0.0,1765370496.4770274
8,frame_000008.jpg,0.0,0.0,1765370511.9588206
9,frame_000009.jpg,0.0,0.0,1765370512.461214
10,frame_000010.jpg,0.0,0.0,1765370513.7056444
11,frame_000011.jpg,0.0,0.2,1765370514.2145748
12,frame_000012.jpg,0.0,0.0,1765370515.4498754
13,frame_000013.jpg,0.0,0.0,1765370524.3001394
14,frame_000014.jpg,0.0,0.0,1765370525.578232
15,frame_000015.jpg,0.0,0.050393700787401574,1765370526.087146
16,frame_000016.jpg,0.0,0.06299212598425197,1765370527.454865
17,frame_000017.jpg,0.0,0.2,1765370527.9576461
18,frame_000018.jpg,0.0,0.0,1765370529.0955565
